transaction_id,transaction_date,customer_id,country,city,product,category,quantity,unit_price,payment_method,sales_rep,customer_type,status
TX02914,2026-04-15,CUST0492,Uganda,Arusha,Headset,Accessories,2,5681.19,Cash,Brian,Corporate,Completed
TX00102,2026-02-26,CUST0567,Tanzania,Dar es Salaam,Laptop Stand,Accessories,5,4805.01,Bank Transfer,John,Corporate,Completed
TX03550,2026-01-10,CUST0655,KE,NAIROBI,USB-C Hub,Accessories,1,6923.67,Bank Transfer,Irene,Individual,Completed
TX01459,2026-03-22,CUST0015,Kenya,Arusha,Laptop Bag,Accessories,1,3839.46,Card,Irene,Corporate,Pending
TX00172,2026-02-09,CUST0911,UGANDA,NAIROBI,Tablet,Hardware,4,39569.56,M-Pesa,Carol,SME ,Pending
TX00108,2026-01-18,CUST0590,Rwanda,Mombasa,Laptop Bag,Accessories,1,3480.45,Bank Transfer,Irene,SME,Completed
TX04265,2026-06-18,CUST0985,Uganda,Kisumu,USB-C Hub,Accessories,1,6914.55,Cash,John,Corporate,Pending
TX03570,2026-05-10,CUST0097,TANZANIA,Arusha,Laptop Stand,Accessories,4,4301.92,M-Pesa,Faith,Individual,Completed
TX01104,2026-04-19,CUST0801,KE,Nairobi,Wireless Mouse,Accessories,1,1952.87,M-Pesa,George,Corporate,Completed
TX04094,2026-05-28,CUST0510,KENYA,Dar es Salaam,Tablet,Hardware,2,38834.01,Card,Faith,SME,Cancelled
TX04367,2026-06-28,CUST0885,KENYA,Kigali,Laptop Bag,Accessories,3,3506.3,Card,Amina,Corporate,Completed
TX00025,2026-04-30,CUST0628,Rwanda,Kampala,Keyboard,Accessories,2,2698.56,Bank Transfer,Amina,SME,Completed
TX03996,2026-01-17,CUST1083,UGANDA,NAIROBI,Keyboard,Accessories,2,2550.88,M-Pesa,Carol,Corporate,Cancelled
TX04190,2026-02-14,CUST0438,Kenya,Kigali,Tablet,Hardware,2,38374.96,Bank Transfer,Faith,Corporate,Cancelled
TX00939,2026-06-14,CUST0633,Uganda,Arusha,Headset,Accessories,4,5105.28,M-Pesa,Carol,Individual,Pending
TX00061,2026-01-12,CUST0736,Rwanda,Dar es Salaam,Laptop Bag,Accessories,2,3559.02,Cash,John,SME,Completed
TX01241,2026-06-16,CUST0147,TANZANIA,Kampala,Headset,Accessories,1,5282.67,Card,John,Corporate,Completed
TX04714,2026-06-22,CUST1077,TANZANIA,Kampala,Wireless Mouse,Accessories,2,1901.62,Cash,Irene,Corporate,Completed
TX01041,2026-06-28,CUST0308,TANZANIA,Kampala,USB-C Hub,Accessories,5,6971.86,Bank Transfer,George,Individual,Completed
TX04255,2026-05-20,CUST0510,KENYA,Mombasa,Laptop Bag,Accessories,1,3293.43,Bank Transfer,John,SME,Cancelled
TX02761,2026-06-22,CUST0999,Uganda,Kisumu,Laptop Stand,Accessories,2,4055.07,Bank Transfer,Brian,Corporate,Cancelled
TX02121,2026-04-30,CUST0092,KENYA,Nairobi,Office Laptop,Hardware,1,91846.01,Bank Transfer,John,Corporate,Pending
TX01525,2026-04-22,,Rwanda,Dar es Salaam,Laptop Bag,Accessories,2,3582.55,Bank Transfer,David,SME,Completed
TX03522,2026-04-12,CUST1136,KE,Arusha,Tablet,Hardware,2,42352.97,Card,David,SME,Completed
TX00154,2026-01-27,CUST0849,Uganda,Kampala,Monitor,Hardware,3,23200.42,Card,David,Individual,Completed
TX02249,2026-02-25,CUST0066,UGANDA,Kigali,Monitor,Hardware,3,21983.71,Card,Carol,SME,Completed
TX00482,2026-05-21,CUST0826,KE,MOMBASA,Laptop Bag,Accessories,3,3823.58,Cash,George,Individual,Cancelled
TX04302,2026-02-20,CUST0236,Kenya,Nairobi,Laptop Bag,Accessories,2,3213.68,Cash,Faith,Corporate,Completed
TX04377,2026-01-04,CUST0036,Kenya,NAIROBI,External SSD,Storage,1,15695.11,Cash,Irene,Corporate,Completed
TX03579,2026-02-22,CUST0173,Uganda,Dar es Salaam,Laptop Stand,Accessories,2,4052.8,M-Pesa,Carol,Individual,Completed
TX04193,2026-03-08,CUST0688,KENYA,Kampala,USB-C Hub,Accessories,2,6704.24,Cash,Irene,SME,Completed
TX03563,2026-05-11,CUST0743,KE,NAIROBI,Headset,Accessories,1,5025.94,Cash,David,Corporate,Completed
TX03316,2026-01-03,CUST0465,KE,Kampala,Laptop Bag,Accessories,2,3735.07,Bank Transfer,Irene,Corporate,Pending
TX01763,2026-02-12,CUST0868,KE,Mombasa,Headset,Accessories,1,5188.9,Card,Amina,SME,Completed
TX03539,2026-03-08,CUST0305,Rwanda,Dar es Salaam,Laptop Bag,Accessories,1,3165.07,Bank Transfer,Brian,Individual,Cancelled
TX04882,2026-01-31,CUST0886,KENYA,NAIROBI,Office Laptop,Hardware,1,92755.66,Card,Irene,SME,Cancelled
TX00751,2026-03-04,CUST0214,KENYA,MOMBASA,Wireless Mouse,Accessories,2,1748.18,Cash,Amina,SME,Pending
TX03620,2026-01-13,CUST0895,UGANDA,MOMBASA,Tablet,Hardware,2,39133.49,M-Pesa,Carol,SME,Completed
TX01786,2026-02-06,CUST0049,KE,MOMBASA,Tablet,Hardware,3,44888.63,Bank Transfer,Irene,Corporate,Completed
TX04763,2026-04-28,CUST0374,KE,Nairobi,Monitor,Hardware,3,22270.53,Bank Transfer,Amina,Individual,Completed
TX03384,2026-05-15,CUST0084,TANZANIA,Kampala,Wireless Mouse,Accessories,2,1795.81,Card,Carol,Individual,Cancelled
TX04206,2026-05-16,CUST0428,Tanzania,Dar es Salaam,Headset,Accessories,1,4778.52,Bank Transfer,George,SME,Pending
TX00406,2026-06-06,CUST0141,TANZANIA,Nairobi,Laptop Bag,Accessories,2,3637.5,Card,Amina,SME,Completed
TX00758,2026-04-13,CUST0769,Tanzania,Mombasa,Wireless Mouse,Accessories,1,1859.05,M-Pesa,George,Individual,Completed
TX02712,2026-04-19,CUST1088,Tanzania,Dar es Salaam,Laptop Bag,Accessories,3,3534.27,Bank Transfer,Irene,Individual,Pending
TX02671,2026-01-05,CUST0332,KE,NAIROBI,Wireless Mouse,Accessories,3,1783.49,Bank Transfer,David,Individual,Cancelled
TX04654,2026-01-08,CUST1008,Tanzania,MOMBASA,Office Laptop,Hardware,1,101201.97,M-Pesa,John,SME,Completed
TX00098,2026-06-29,CUST1181,Uganda,Arusha,USB-C Hub,Accessories,3,5993.82,Bank Transfer,David,Individual,Pending
TX01334,2026-06-28,CUST0896,Kenya,Kigali,Wireless Mouse,Accessories,2,1839.78,Cash,Carol,Corporate,COMPLETED
TX04526,2026-03-01,CUST0128,UGANDA,Nairobi,External SSD,Storage,1,15777.48,Card,Irene,Individual,Completed
TX02792,2026-06-13,CUST0779,Tanzania,MOMBASA,Laptop Stand,Accessories,4,4813.85,Cash,David,Corporate,Completed
TX02855,2026-02-25,CUST1062,Rwanda,Mombasa,Laptop Stand,Accessories,1,4459.05,Card,Brian,SME ,Completed
TX00187,2026-03-24,CUST0822,Kenya,Dar es Salaam,Keyboard,Accessories,2,2631.14,Bank Transfer,Amina,Individual,Pending
TX01137,2026-04-12,CUST0607,UGANDA,Arusha,Tablet,Hardware,2,38063.44,Card,Amina,Individual,Completed
TX02724,2026-04-22,CUST0769,UGANDA,NAIROBI,Laptop Stand,Accessories,1,4639.58,Bank Transfer,Carol,Individual,Completed
TX03584,2026-04-20,CUST1197,Kenya,Arusha,Tablet,Hardware,2,41833.03,Bank Transfer,Irene,Individual,Pending
TX02059,2026-06-04,CUST0796,Uganda,Kisumu,Laptop Bag,Accessories,2,3816.27,Cash,Carol,Corporate,Completed
TX01320,2026-06-12,CUST0078,KENYA,Kigali,External SSD,Storage,1,15692.58,Bank Transfer,Brian,Corporate,Completed
TX04267,2026-06-03,CUST0250,TANZANIA,Kisumu,Keyboard,Accessories,2,2265.05,Bank Transfer,David,Corporate,Completed
TX00149,2026-03-04,CUST0572,TANZANIA,Kigali,Keyboard,Accessories,1,2391.67,Bank Transfer,George,Individual,Completed
TX00029,2026-01-30,CUST0284,KENYA,Kisumu,Keyboard,Accessories,3,2565.57,Bank Transfer,John,Individual,Completed
TX04208,2026-05-22,CUST0838,KE,Dar es Salaam,Wireless Mouse,Accessories,2,1698.27,Cash,Brian,Individual,Completed
TX01395,2026-02-07,CUST0629,Uganda,Mombasa,USB-C Hub,Accessories,1,6986.53,M-Pesa,Carol,SME,Completed
TX03364,2026-04-02,CUST0819,TANZANIA,Kisumu,Laptop Bag,Accessories,2,3530.22,Card,Carol,Corporate,Cancelled
TX00693,2026-05-03,CUST0447,KE,NAIROBI,USB-C Hub,Accessories,5,5934.86,Bank Transfer,Carol,Corporate,Completed
TX02867,2026-03-22,CUST0633,Rwanda,Nairobi,Laptop Stand,Accessories,1,4119.81,Bank Transfer,Brian,SME,Completed
TX03777,2026-02-15,CUST1040,Uganda,Kigali,USB-C Hub,Accessories,1,6067.38,Bank Transfer,John,SME ,Cancelled
TX01387,2026-04-05,CUST0893,KENYA,MOMBASA,Headset,Accessories,1,5264.15,M-Pesa,Irene,SME,Completed
TX01846,2026-02-18,CUST0019,Uganda,NAIROBI,Laptop Stand,Accessories,2,4708.77,Bank Transfer,David,Corporate,Cancelled
TX04809,2026-01-14,CUST0843,Rwanda,Mombasa,External SSD,Storage,1,13142.5,Card,Amina,Individual,Completed
TX00130,2026-04-18,CUST1122,Kenya,Arusha,Keyboard,Accessories,1,2664.46,Bank Transfer,Faith,Corporate,Completed
TX01600,2026-03-21,CUST0098,TANZANIA,NAIROBI,Laptop Stand,Accessories,2,4649.67,Card,Amina,Corporate,Completed
TX03630,2026-03-04,CUST0167,Uganda,Arusha,Tablet,Hardware,4,43938.68,Bank Transfer,George,SME ,Pending
TX04578,2026-05-07,CUST0119,UGANDA,NAIROBI,Monitor,Hardware,2,23760.7,M-Pesa,David,Corporate,Completed
TX00702,2026-06-05,CUST0159,UGANDA,Kampala,USB-C Hub,Accessories,4,6365.57,Card,Faith,Individual,Cancelled
TX03548,2026-03-21,CUST0866,Uganda,Arusha,Laptop Bag,Accessories,3,3737.2,Cash,Irene,Corporate,COMPLETED
TX03029,2026-02-14,CUST0778,TANZANIA,Arusha,Office Laptop,Hardware,3,101517.27,Card,George,Individual,Pending
TX02970,2026-03-01,CUST0392,Uganda,NAIROBI,Headset,Accessories,1,5470.83,Card,Irene,Corporate,Pending
TX04428,2026-05-16,CUST0288,Rwanda,Nairobi,Laptop Stand,Accessories,1,4793.96,M-Pesa,Amina,Corporate,COMPLETED
TX01709,2026-03-28,CUST0489,TANZANIA,Nairobi,Laptop Bag,Accessories,1,3496.46,Card,Amina,Individual,Pending
TX02954,2026-04-05,CUST0091,Rwanda,Mombasa,External SSD,Storage,1,14370.68,Cash,John,Corporate,Completed
TX00455,2026-06-05,CUST0887,KENYA,Dar es Salaam,Headset,Accessories,1,4895.84,Card,George,SME,Completed
TX02869,2026-02-22,CUST0282,KE,Nairobi,Office Laptop,Hardware,1,87675.67,Card,Carol,Corporate,Completed
TX02041,2026-02-21,,Uganda,Kampala,External SSD,Storage,1,13248.49,Card,Amina,SME,Completed
TX01773,2026-04-29,CUST0879,Kenya,Nairobi,USB-C Hub,Accessories,2,6917.66,Cash,Carol,SME,Cancelled
TX02316,2026-04-20,CUST1151,TANZANIA,Kampala,External SSD,Storage,1,13050.03,M-Pesa,David,Corporate,Completed
TX00610,2026-01-17,CUST0818,Uganda,Nairobi,Office Laptop,Hardware,1,100934.2,Cash,George,SME,Pending
TX00168,2026-04-15,CUST0924,Rwanda,Arusha,USB-C Hub,Accessories,2,6146.99,Card,Carol,Corporate,Completed
TX00731,2026-04-17,CUST0018,Tanzania,Nairobi,Laptop Stand,Accessories,3,4424.07,Card,Faith,SME ,Completed
TX04319,2026-05-23,CUST0653,UGANDA,Mombasa,Laptop Bag,Accessories,2,3540.97,Cash,Carol,Individual,Completed
TX03359,2026-02-13,CUST0489,KE,Kisumu,External SSD,Storage,5,14991.23,Card,Carol,Individual,Cancelled
TX03897,2026-02-25,CUST0092,UGANDA,Kigali,Wireless Mouse,Accessories,1,1979.52,Card,David,SME,Pending
TX02075,2026-05-31,CUST0509,Uganda,NAIROBI,Laptop Bag,Accessories,2,3742.15,,Irene,Individual,Completed
TX04502,2026-06-28,CUST1039,Uganda,Mombasa,Laptop Bag,Accessories,1,3734.11,Cash,John,Individual,Completed
TX03946,2026-06-27,CUST0556,KENYA,MOMBASA,Office Laptop,Hardware,1,97429.54,Cash,David,SME,Completed
TX03701,2026-04-29,CUST0503,Tanzania,Arusha,External SSD,Storage,1,13995.66,Cash,George,SME ,Completed
TX01623,2026-06-01,CUST0474,Tanzania,MOMBASA,Headset,Accessories,1,5280.51,M-Pesa,Brian,Corporate,Completed
TX00588,2026-01-18,CUST0895,KE,Nairobi,USB-C Hub,Accessories,3,6828.7,M-Pesa,Amina,Individual,Completed
TX01402,2026-01-02,CUST0334,Tanzania,Nairobi,Office Laptop,Hardware,3,91367.05,Cash,David,SME,Completed
TX03046,2026-04-19,CUST0110,KENYA,NAIROBI,Office Laptop,Hardware,2,97417.25,Bank Transfer,Brian,Corporate,Completed
TX03225,2026-06-09,CUST0673,Uganda,Kampala,Laptop Bag,Accessories,2,3420.15,Card,Faith,Individual,Completed
TX01701,2026-01-05,CUST0655,Tanzania,Nairobi,Tablet,Hardware,1,41965.86,Cash,Carol,SME ,completed
TX03089,2026-05-06,CUST0176,KENYA,Kisumu,Laptop Bag,Accessories,1,3617.27,Cash,Amina,Corporate,Completed
TX04462,2026-04-10,CUST0278,KENYA,Mombasa,Monitor,Hardware,1,21194.2,Card,Brian,Individual,Pending
TX02982,2026-06-08,CUST0141,Rwanda,,USB-C Hub,Accessories,1,7008.34,Bank Transfer,Carol,Individual,Pending
TX00041,2026-04-27,CUST0704,Tanzania,,Laptop Bag,Accessories,1,3317.85,Bank Transfer,Faith,SME,Completed
TX01380,2026-04-06,CUST0149,Rwanda,Kigali,Laptop Stand,Accessories,1,4205.2,Bank Transfer,David,Corporate,Pending
TX02090,2026-02-27,CUST1038,Kenya,Mombasa,External SSD,Storage,3,14587.64,Bank Transfer,Amina,Corporate,Completed
TX03925,2026-03-11,CUST0553,Uganda,Dar es Salaam,Keyboard,Accessories,5,2267.16,Card,John,SME,Completed
TX02176,2026-05-07,CUST0117,Tanzania,NAIROBI,Laptop Stand,Accessories,1,4147.04,Cash,Carol,SME,Pending
TX03218,2026-01-22,CUST0934,Kenya,Kisumu,External SSD,Storage,1,13761.02,Bank Transfer,John,Corporate,Completed
TX02886,2026-02-01,CUST1177,KENYA,NAIROBI,External SSD,Storage,1,14199.21,Bank Transfer,Carol,Corporate,Completed
TX00075,2026-04-06,CUST0667,Kenya,Mombasa,External SSD,Storage,1,15069.85,M-Pesa,John,SME,Completed
TX04696,2026-04-04,CUST0874,TANZANIA,Kampala,Headset,Accessories,2,5319.98,Bank Transfer,Faith,Individual,Completed
TX04027,2026-02-06,CUST0920,UGANDA,Arusha,USB-C Hub,Accessories,3,6615.7,M-Pesa,Carol,SME,Completed
TX02658,2026-06-29,CUST0021,KENYA,Arusha,Laptop Stand,Accessories,1,4281.02,Card,Irene,Individual,Completed
TX03181,2026-04-05,CUST0387,UGANDA,NAIROBI,Laptop Stand,Accessories,5,4186.75,Bank Transfer,David,Individual,Completed
TX02077,2026-02-19,CUST0855,UGANDA,NAIROBI,USB-C Hub,Accessories,3,7042.08,Bank Transfer,Faith,Corporate,Completed
TX00442,2026-05-05,CUST0036,Kenya,MOMBASA,External SSD,Storage,1,13793.74,M-Pesa,Brian,SME,Pending
TX04389,2026-03-09,CUST0701,Tanzania,NAIROBI,Headset,Accessories,3,5320.05,Bank Transfer,Faith,SME,Completed
TX02052,2026-03-20,CUST0342,KENYA,Mombasa,Tablet,Hardware,1,45979.19,M-Pesa,Irene,SME,Completed
TX02542,2026-02-26,CUST0233,Uganda,MOMBASA,Wireless Mouse,Accessories,1,1708.53,Bank Transfer,George,Corporate,Cancelled
TX03307,2026-05-20,CUST0333,KENYA,Dar es Salaam,Office Laptop,Hardware,4,96480.09,Bank Transfer,Irene,Corporate,Cancelled
TX01302,2026-05-27,CUST0435,Rwanda,MOMBASA,Laptop Bag,Accessories,1,3499.11,Bank Transfer,Faith,Corporate,Completed
TX01782,2026-02-17,CUST0740,Uganda,Dar es Salaam,External SSD,Storage,1,13991.28,Cash,Brian,SME,Completed
TX04893,2026-03-16,CUST0321,Tanzania,NAIROBI,Keyboard,Accessories,2,2256.12,Bank Transfer,John,SME,Cancelled
TX03431,2026-04-21,CUST0510,Uganda,Dar es Salaam,Office Laptop,Hardware,2,91102.16,Cash,Amina,SME,Completed
TX01305,2026-02-23,CUST0367,Kenya,MOMBASA,USB-C Hub,Accessories,1,5895.58,Cash,Amina,Individual,Completed
TX00237,2026-05-09,CUST0515,KENYA,Arusha,Office Laptop,Hardware,2,88541.36,M-Pesa,David,Corporate,Completed
TX02600,2026-02-18,CUST1047,Uganda,Kampala,External SSD,Storage,4,15128.06,Cash,Amina,Individual,Pending
TX00521,2026-01-29,CUST0131,Tanzania,Arusha,Laptop Bag,Accessories,1,3620.76,Cash,Carol,Individual,Completed
TX02574,2026-01-08,CUST0322,Tanzania,MOMBASA,USB-C Hub,Accessories,1,5852.08,M-Pesa,David,SME,Cancelled
TX03281,2026-03-06,CUST0680,TANZANIA,Arusha,USB-C Hub,Accessories,4,6354.75,M-Pesa,Faith,Individual,Completed
TX03187,2026-03-06,CUST0738,Uganda,Kisumu,Wireless Mouse,Accessories,1,1839.38,Cash,Carol,Individual,Completed
TX03954,2026-06-01,CUST0869,TANZANIA,Kampala,Keyboard,Accessories,1,2404.74,Cash,Amina,SME,Completed
TX02769,2026-02-22,CUST0047,KE,Nairobi,External SSD,Storage,2,15202.27,Cash,John,Corporate,Completed
TX00736,2026-03-11,CUST0323,KENYA,Arusha,Wireless Mouse,Accessories,1,1757.54,Card,Irene,Individual,Completed
TX04781,2026-03-29,CUST0604,Rwanda,Kigali,Wireless Mouse,Accessories,3,1678.23,Bank Transfer,Irene,Individual,Completed
TX01806,2026-01-30,CUST0815,Kenya,Kisumu,Laptop Bag,Accessories,2,3561.64,Card,Irene,SME,Completed
TX02107,2026-02-14,CUST1138,KENYA,Nairobi,Wireless Mouse,Accessories,1,1721.27,Bank Transfer,Faith,Individual,Completed
TX02680,2026-05-27,CUST0287,Rwanda,Arusha,Monitor,Hardware,2,20183.08,Cash,Irene,Corporate,Completed
TX03230,2026-04-21,CUST0476,TANZANIA,NAIROBI,External SSD,Storage,4,15199.61,Card,David,SME,Completed
TX02762,2026-05-14,CUST0093,Kenya,MOMBASA,Laptop Bag,Accessories,1,3595.51,Bank Transfer,David,Corporate,completed
TX00593,2026-06-28,CUST1152,Uganda,Mombasa,Tablet,Hardware,1,37858.65,Cash,John,SME ,Cancelled
TX01304,2026-01-03,,Rwanda,Kisumu,Tablet,Hardware,1,44492.35,Card,John,SME,Cancelled
TX01388,2026-03-31,CUST0367,TANZANIA,Kampala,Keyboard,Accessories,1,2566.91,Cash,George,SME,Completed
TX04772,2026-06-20,CUST0206,UGANDA,Nairobi,Laptop Bag,Accessories,3,3288.85,,Faith,SME,Cancelled
TX04601,2026-04-24,CUST0779,KE,Kisumu,Wireless Mouse,Accessories,1,1859.6,Card,Carol,Individual,Completed
TX04084,2026-02-15,CUST0162,Uganda,Nairobi,Laptop Bag,Accessories,1,3385.77,Cash,Faith,Corporate,Completed
TX01891,2026-03-20,CUST1095,Uganda,Kigali,Monitor,Hardware,1,23473.41,Card,John,SME,Completed
TX02988,2026-06-23,CUST0869,Rwanda,Kigali,Tablet,Hardware,5,43932.79,Bank Transfer,Carol,Corporate,Completed
TX04485,2026-04-21,CUST0713,KENYA,Kigali,Keyboard,Accessories,4,2680.02,M-Pesa,Faith,Corporate,Completed
TX03298,2026-05-25,CUST0089,Rwanda,Dar es Salaam,Tablet,Hardware,4,43334.73,M-Pesa,Irene,SME,Cancelled
TX00905,2026-06-19,CUST0498,KENYA,Dar es Salaam,Tablet,Hardware,1,45896.89,M-Pesa,George,Individual,Completed
TX04685,2026-04-18,CUST1087,Uganda,Nairobi,Wireless Mouse,Accessories,1,1668.19,Bank Transfer,Amina,Individual,Pending
TX01280,2026-02-20,CUST0351,Kenya,NAIROBI,USB-C Hub,Accessories,1,6777.5,Bank Transfer,Faith,SME,Completed
TX00934,2026-01-16,CUST1111,Rwanda,MOMBASA,USB-C Hub,Accessories,3,6579.92,Card,George,Corporate,Pending
TX04979,2026-06-02,CUST0413,TANZANIA,Dar es Salaam,Monitor,Hardware,2,22871.06,M-Pesa,David,Individual,completed
TX02309,2026-04-19,CUST0036,Rwanda,Mombasa,Office Laptop,Hardware,1,93847.01,Card,Faith,SME,Cancelled
TX01556,2026-04-04,CUST0687,Uganda,Dar es Salaam,Laptop Stand,Accessories,1,4873.95,Card,Irene,Individual,Pending
TX04608,2026-04-27,CUST0315,TANZANIA,Kisumu,USB-C Hub,Accessories,1,5985.79,M-Pesa,George,Individual,Completed
TX03191,2026-03-22,CUST0371,KE,Dar es Salaam,External SSD,Storage,1,14896.35,Card,Brian,SME,Completed
TX04516,2026-03-13,,KENYA,Dar es Salaam,Tablet,Hardware,2,42737.34,M-Pesa,Irene,Individual,Completed
TX00707,2026-02-15,CUST0982,Kenya,Mombasa,Laptop Bag,Accessories,1,3817.76,Cash,David,Individual,Completed
TX04767,2026-03-07,CUST1133,Rwanda,Mombasa,Tablet,Hardware,1,43515.4,M-Pesa,Amina,Individual,Pending
TX03071,2026-01-15,CUST0539,KENYA,Mombasa,Office Laptop,Hardware,3,86563.01,Cash,,Individual,Completed
TX00746,2026-01-25,CUST0928,Tanzania,MOMBASA,Laptop Stand,Accessories,1,4499.07,Card,George,Individual,Completed
TX03595,2026-03-29,CUST0476,Uganda,Dar es Salaam,Office Laptop,Hardware,5,91822.53,Cash,Faith,Corporate,Pending
TX01940,2026-02-23,CUST1013,Rwanda,MOMBASA,Tablet,Hardware,3,45223.73,Card,Irene,SME,Pending
TX04472,2026-02-12,CUST0910,KENYA,Dar es Salaam,External SSD,Storage,1,14852.09,Card,Faith,Corporate,Pending
TX02863,2026-02-22,CUST0246,TANZANIA,Dar es Salaam,Office Laptop,Hardware,1,91572.74,M-Pesa,John,Individual,Cancelled
TX01921,2026-06-14,CUST0629,Kenya,Dar es Salaam,Tablet,Hardware,3,43091.02,Card,Brian,SME,Completed
TX00514,2026-05-28,CUST0294,UGANDA,MOMBASA,Monitor,Hardware,2,21154.7,Bank Transfer,Irene,Individual,Completed
TX00082,2026-04-21,CUST0111,Kenya,NAIROBI,Monitor,Hardware,1,21362.46,Card,Brian,Corporate,Completed
TX00954,2026-06-06,CUST1101,KENYA,Nairobi,External SSD,Storage,2,14551.13,M-Pesa,Irene,Corporate,Pending
TX01309,2026-06-29,CUST1136,Rwanda,NAIROBI,Laptop Stand,Accessories,1,4566.56,Card,David,Individual,Pending
TX04623,2026-06-19,CUST1015,KE,Kigali,Headset,Accessories,1,4707.61,M-Pesa,David,SME,Completed
TX00915,2026-04-29,CUST0063,Kenya,Kampala,Tablet,Hardware,1,43501.82,Cash,David,Individual,Completed
TX03453,2026-05-21,CUST0194,Rwanda,Nairobi,Laptop Stand,Accessories,1,4344.46,Cash,Irene,SME,Cancelled
TX03696,2026-03-27,,Kenya,Kisumu,Monitor,Hardware,1,20756.9,Card,Irene,Corporate,Completed
TX04883,2026-05-30,CUST1149,KE,Kisumu,Office Laptop,Hardware,2,103020.58,M-Pesa,Amina,Individual,Completed
TX03157,2026-06-07,CUST0911,UGANDA,Arusha,Monitor,Hardware,3,21169.09,Bank Transfer,David,SME,Pending
TX02199,2026-01-14,CUST0407,TANZANIA,Kigali,Laptop Stand,Accessories,2,4212.34,Cash,George,SME,Pending
TX04422,2026-01-31,CUST0229,Kenya,NAIROBI,Wireless Mouse,Accessories,1,1740.17,M-Pesa,Carol,SME,Completed
TX00775,2026-05-12,CUST1136,KENYA,Kampala,Headset,Accessories,1,5333.33,M-Pesa,Irene,SME,Completed
TX00330,2026-05-29,CUST1037,TANZANIA,Dar es Salaam,Laptop Bag,Accessories,4,3740.97,M-Pesa,Amina,Corporate,Completed
TX02055,2026-01-01,CUST0856,Uganda,Kampala,USB-C Hub,Accessories,1,6978.59,Bank Transfer,John,SME,Cancelled
TX02002,2026-04-19,CUST0401,Kenya,Mombasa,Tablet,Hardware,1,39048.13,M-Pesa,John,Corporate,Completed
TX00944,2026-03-23,CUST0339,KENYA,Nairobi,Office Laptop,Hardware,3,99273.34,Card,Faith,Corporate,Completed
TX00823,2026-01-11,CUST1194,KENYA,Kampala,Tablet,Hardware,2,45970.59,Card,Irene,Corporate,Completed
TX04602,2026-03-08,CUST0042,KENYA,Arusha,Headset,Accessories,3,5242.55,Cash,Irene,SME,Pending
TX00910,2026-01-24,CUST0374,TANZANIA,MOMBASA,Tablet,Hardware,2,40347.56,Cash,George,SME,Pending
TX02517,2026-03-30,CUST0110,TANZANIA,NAIROBI,Office Laptop,Hardware,1,102093.48,Card,Carol,Corporate,Completed
TX00182,2026-01-05,CUST1199,Rwanda,Kampala,Laptop Stand,Accessories,1,4655.34,Card,Amina,Corporate,Cancelled
TX00165,2026-03-25,CUST0022,Uganda,Dar es Salaam,External SSD,Storage,4,14863.38,Card,Irene,Corporate,Completed
TX01524,2026-04-05,CUST0959,Kenya,Kisumu,External SSD,Storage,2,13536.1,Bank Transfer,George,SME,Completed
TX00452,2026-02-21,CUST1151,Kenya,Kisumu,Tablet,Hardware,1,38530.94,M-Pesa,Irene,SME,Completed
TX03984,2026-04-10,CUST0974,Kenya,NAIROBI,USB-C Hub,Accessories,2,6621.01,Card,Carol,SME,Pending
TX02539,2026-06-27,CUST0508,Tanzania,Kisumu,Office Laptop,Hardware,2,90984.54,Card,Faith,SME,Completed
TX04173,2026-05-03,CUST1029,TANZANIA,Arusha,Wireless Mouse,Accessories,2,1810.67,Cash,David,SME,Cancelled
TX04854,2026-06-02,CUST0272,KENYA,Dar es Salaam,External SSD,Storage,1,14781.89,M-Pesa,John,SME,Completed
TX01312,2026-01-27,CUST0802,Uganda,Dar es Salaam,Headset,Accessories,2,5459.99,M-Pesa,David,Corporate,Cancelled
TX03150,2026-03-10,CUST0747,KENYA,Arusha,USB-C Hub,Accessories,2,6638.05,Card,Carol,SME,Completed
TX01112,2026-06-28,CUST0133,UGANDA,Dar es Salaam,Keyboard,Accessories,1,2655.06,Bank Transfer,Faith,SME,Cancelled
TX04622,2026-03-17,CUST1122,TANZANIA,Kampala,Headset,Accessories,1,5378.15,Bank Transfer,Irene,SME,Cancelled
TX03875,2026-02-10,CUST0362,Rwanda,Kisumu,Wireless Mouse,Accessories,1,1647.46,Bank Transfer,Faith,SME ,Completed
TX03490,2026-02-21,CUST0671,Kenya,Arusha,Office Laptop,Hardware,3,86674.49,M-Pesa,Faith,Corporate,Completed
TX01288,2026-05-24,CUST0917,Uganda,Kampala,USB-C Hub,Accessories,1,6300.03,Cash,Irene,Individual,Completed
TX04245,2026-03-26,CUST1168,Uganda,Kampala,Office Laptop,Hardware,1,90436.98,Bank Transfer,George,Corporate,Cancelled
TX04774,2026-01-12,CUST0395,TANZANIA,Mombasa,Headset,Accessories,1,5229.98,Cash,Faith,Individual,Completed
TX03301,2026-05-15,CUST0033,TANZANIA,,External SSD,Storage,3,13696.23,Card,Faith,Corporate,Completed
TX03311,2026-05-24,CUST0530,KENYA,MOMBASA,Laptop Bag,Accessories,2,3578.87,Bank Transfer,George,Corporate,Cancelled
TX00328,2026-03-06,CUST0137,Kenya,Kigali,External SSD,Storage,1,13765.79,Bank Transfer,Brian,SME,Completed
TX02491,2026-05-30,CUST0143,Uganda,Arusha,Tablet,Hardware,2,45807.01,Cash,Faith,Corporate,Pending
